comment;
Bug quando vejo a previsão do tempo mostra q ta fazendo 7000° grau;
Bugou em todos os Mi A2 pelo jeito[.];
Bugou meu celular todo e ainda por cima fica pedindo pra eu reativar[.];
Cadê a atualização para o Redmi note 8?;
Cadê as atualizações? A última atualização foi em 2018! E estamos em 2020;
"CADÊ OS JOGOS, SÓ TENHO ESSE APP PARA OS JOGOS";
cara meu celular e o SamsungA10 e o App não vai no meu celular não tem como ele ir nesse ou tem que mexer né algo[.];
caras por favor liberem o google assistente pro meu j4 não estou conseguindo usar ele porque isso acontece?�;
"Caso tenha só o Whatsapp Business instalado, o comando de enviar whatsapp não funciona";
"Celular Motorola One vision, espero que lancem o mais breve uma correção para o mesmo!”";
Ceu celular está reconhecendo a voz de toda e qualquer pessoa que fala ok Google mesmo eu tenho configurado o reconhecimento de voz;
Chamo e ele não atende;
Chata demais do Google assistente o Google não o Google é muito legal;
"Chateado! Não funciona em nada, nem ao perguntar as pré-perguntas configuradas[.]";
Chorei por a morte dela o a desativei;
Clico e a chave se move em sentido liga; automaticamente volta para desliga[.]
"coisas para funcionar, alguém pode ajudar";
coisas pra poder usar a Google assistente arrumen isso pfv;
coisas qnd dizemos e entende algo nd a ve;
coisas que ela não pode fazer que me dexa inrritado;
coisas que pergunto a ele o mesmo não sabe responder e diz que não compreendeu;
"com a configuração de voz, não configura minha voz, dá erro e não prossegue";
com certem isso ��;
com essa situação Fica difícil usar;
Com Huawei mate 10 pro não funciona[.];
"Com meu antigo aparelho, tudo era lindo, ‘‘mas’ ’ com o meu novo REDMI NOTE 8 o recurso está indisponível[.];";
"Com o celular na tela de bloqueio disse Ok Google e o celular foi desbloqueado, ou seja, qualquer pessoa que disser isso poderá desbloquear";
"Com o fone bluetooth,o assistente, não entende nenhum comando de voz,troca tudo";
"com o voice match, mesmo que eu faça a configuração de voz varias vezes, ele não ativa, e fica infinitamente solicitando um novo reconhecimento de voz";
"Com tela apagada, acesa bloqueada ou des";
"Com tempo eu estava abrindo o app e ele não estava mais pegando , toda vez que eu entro agora diz que o app está apresentando falhas continuamente";
Com um erro gravíssimo[.];
Comando de voz não funciona[.];
"Comando Ok, Google não funciona e não ativa o desbloqueio por voz, pede meu padrão de tela eternamente";
Comandos simples não funcionam e TODA HORA essa DISGRAÇA fica spamando sem ao menos um decibéis de ruído[.][.];
comecei a responder as perguntas da brincadeira essa poha não sai mais disso nem limpando os dados[.];
começou a aperecer um erro a dizer Google está fora do seu alcance;
Como ‘se não’ tivesse sido configurado[.];
"Como arrumo isso? Até agora não entendo porque no j5 tem o idioma português e no lg k10 esta dizendo que não está disponível, se isso mudar darei 5 estrelas";
Como asim não está disponível no Samsung Orrivel;
Como assim o app não está disponível para o S7?;
Como assim!? Não consigo usar o Ok Google! Diz aqui que não tem suporte pro meu idioma;
como ele ativa sozinho no silencio ou só de eu encostar o celular;
Como eu desinstalo isso do meu celular eu uso um fone de ouvido com defeito no pino por conta do curto que dá o Google assistente fica abrindo sozinho que raiva;
Como faz pra entra no Google assistente quero muito alguém me ajuda;
"como o mal funcionamento do comando de voz ao estar com a tela bloqueada,o assistente dificilmente atende a esse comando[.]";
"Como que ele diz que não está disponível no meu dispositivo sendo que o app é compatível com meu celular, e estou cumprindo todos os requisitos para usar o app, assim não dá google[.]";
"Como sempre haverá algum ‘porém’ , vou citar o meu aqui ‘‘mas’ ’ minhas cinco estrelas permanecem: o sistema ainda é meio devagar[.]";
Como voltar para português? O idioma selecionado está em português e ‘mesmo assim’ fala inglês[.];
"Congela e tem que reiniciar o telefone, pois trava tudo";
Consertem isso[.];
Consertem isso[.][.][.];
Consigo instalar mais quando eu vou entrar pede para atualizar na play store ‘‘mas’ ’ quando eu vou atualizar não tem nenhuma atualização;
continua não sendo possível configurar o Voice Match no Galaxy J6[.];
Continuo sem conseguir configurar[.];
continuo tendo que tocar na tela;
"Costumava funcionar bem,";
Cuidado com o pessoal do site da empresa e o que eu não sei se é que eu não sei se é que eu não sei se é que eu não tenho certeza de uma vez que a;
daí ele veio como um App separado e não é compatível com meu smartphone;
"Daria mais estrela se houvesse mais opção de personalizar, tipo Ok Google tá muito ultrapassado e autoritário, deveria nos dá a opção de renomear nosso próprio assistente[.]";
de configurar e não consegui resolver esse problema;
de instalar e reinstalar o aplicativo;
"de uma hora para outra deixou de funcionar no meu S9 PLUS, e da a seguinte mensagem - google assistente não está disponível para esse dispositivo";
De uns tempo para cá a Assistente está ficando burra[.];
De uns tempos para cá eu não estou conseguindo ativar o voice match do aplicativo no meu Redmi Note 7[.];
"De uns tempos pra cá, parou de funcionar a função de pesquisa pelo ok google , ou seja, quando e digo a frase ele não faz qualquer pesquisa";
Decepção;
decepção total[.];
"Decepção, instalei no meu note 7 e não funciona mais[.]";
Decepção! O assistente de Rotinas simplesmente não funciona com o Deezer! Que horror! Estou bastante decepcionado;
Decepcionado com a Google;
Decepcionante!!!!;
Dei 3 estrelas porquê o assistente é muuuuuuuito burro;
Dei 4 * porque não estou conseguindo cadastrar minha voz quando vou cadastrar mostra que está ouvindo;
Dei 4 estrela pq ql que coisa que eu falo ela abre vários vídeos mais eu não quero vídeos ! Pfv resolve esse erro pfv;
"Dei 5 estrelas com medo! Era 03:00 da madrugada quando do nada a Google assistente começou a falar em línguas que eu não entendia,não é a primeira vez,depois que coloquei água benta melhorou muito";
Deixa muito a Desejar ! Estou desinstalando;
"Deixei no modo avião , mesmo assim esse aplicativo do nada falou que eu estava no modo avião ?!? Não entendi!!!!?!";
Deixou de está disponível para o meu celular[.];
"Demora pra reconhecer a voz e as vezes nn abre qnd chama, não reconhece algu";
depois da atualização a assistente não desbloqueia o celular com a voz;
Depois da atualização começou isso;
depois da atualização do moto g6 esta sempre fora do alcance;
Depois da atualização não consegui mais acessar o Assistente por meio do comando de voz;
"Depois da atualização não dá mais para interagir com o google assistente, ficou algo bem mecânico voltado apenas para comandos[.]";
Depois da atualização não estou conseguindo vincular mais nenhum serviço ao Google Assistente;
"Depois da atualização para Android 9, definitivamente o aplicativo não da a opção de ativar o serviço";
"depois da atualização para o Android Pie o assistente enlouqueceu - ele não pode ouvir qualquer ruído, deixar o player rodando, fone de ouvido conectado - que interpreta como se eu estivesse falando alguma coisa, abri a tela da aplicação do assistente e interrompe o que estou fazendo[.]";
"Depois da última atualização de segurança do Android 9 em abril, simplesmente parou de funcionar";
depois da última atualização ele não está desbloqueando o cel por voz;
"Depois da última atualização parou de funcionar, aparece a mensagem de que não esta disponível no meu aparelho";
"Depois da última atualização, ficou ruim[.]";
"Depois da última atualização, o assistente tem dificuldade para entender o que se fala";
"Depois de atualizar alguns Apps, não estou mais conseguindo usar o Google assistente, se tento utilizar o Google assistente, o aparelho trava e não consigo fazer mais nada, a solução foi reiniciar o aparelho para destravar e depois desinstalar o APP, meu aparelho é um Galaxy A30[.]";
depois de um tempo funcionando ele desativa novamente;
Depois de um têmpo o google assistente ficou muito travado agóra ele nem abre mais arrumem isso pfv;
depois de um tempo você clica clica clica clica e nada acontece você não consegue falar o Google não abre não dá fica o tempo todo parando eu não gostei de parece que eu tive com esse aplicativo eu realmente achei que era bom ‘‘mas’ ’ depois de um tempo p…;
"Depois que atualizei meu despertador parou de funcionar, desinstalei e voltou !";
"Depois que atualizei pro Android 9.0, não funciona o Google assistente e diz que não tá disponível no meu celular,";
"depois que eu atualizei meu moto g6 para a nova versão, eu nao consigo mais chamar a minha assistente por ok google a Opção de ativar essa função match eu ligo o botao para reconhecer ok google e imediatamente ele ja desliga o botao sozinho!!!!! precisk de ajuda com isso!!!! to passando muita ra…";
"depois que formatei o meu motog5 plus não consigo mais registrar minha voz, infelizmente me ajuda muito no dia a dia";
Depois que joguei para o android 9 parou e não funciona mais;
"depois que meu celular atualizou para o android 9.0 o voice match simplismente não funciona,ja tentei de tudo,segui todos os passos do suporte,ja vi tutoriais no youtube,e nenhum funcionou,eu simplismente na hora de ativar o voice match,a opção não funciona,ja tentei de literalmente tudo,’’mas’ ’ mesmo a…";
"Depois que meu moto g5s atualizou para o Android 8.0, quando eu falo ok Google ele não abre mais o assistente como antes e quando vou configurar de novo eu falo ok Google e ele não me ouve";
Depois que passou para o Hey Google não quer nem funcionar mais;
depois se e continuar por voz ela para de responder;
Desativei todas as funções de Voice match e mesmo assim quando falo ok Google ele continua escutando o que eu digo e abre a caixa de pesquisa;
Desativou o reconhecimento de voz e não consigo mais ativar;
Descreva a sua experiência (opcional)nao tem o idioma português esse aplicativo lixo;
"Desculpa mais não gostei do app, de todas as coisas ruim que eu abaixei no meu celular esse ficou em primeiro, pq fica pedindo pra fazer um monte de coisas e quando eu faço volta do começo e manda eu fazer dnv várias e várias vezes sem acabar, cansei desse app cansei de tudo desculpa pra quem fez ma…";
Desculpa o assistente não está disponível para seu dispositivo;
Desculpa pessoal que criou o Google assistente simplesmente porque tem gente que precisa usar e não pode porque o celular não tem memória suficiente tem que baixar memória do Google assistente e outra coisa eu gostei aplicativo no celular da minha mãe e Por que no meu que é outra marca no pé Isso é …;
Desde dezembro não lê as mensagens em português (só em inglês) via Android Auto;
